"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality"
982,830,2,"1:39.814",23660,2,"\N",19,3,2017,"Singapore Grand Prix","Y","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VER","Max","Verstappen","Dutch"
982,817,3,"1:39.840",23643,3,"2",2,1,2017,"Singapore Grand Prix","Y","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","RIC","Daniel","Ricciardo","Australian"
982,8,4,"1:40.069",23661,4,"\N",20,3,2017,"Singapore Grand Prix","Y","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","RAI","Kimi","Räikkönen","Finnish"
983,1,1,"1:30.076",23663,1,"2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
983,8,2,"1:30.121",23681,0,"\N",20,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAI","Kimi","Räikkönen","Finnish"
983,830,3,"1:30.541",23662,3,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VER","Max","Verstappen","Dutch"
983,817,4,"1:30.595",23664,4,"3",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RIC","Daniel","Ricciardo","Australian"
984,1,1,"1:27.319",23682,1,"1",1,1,2017,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","HAM","Lewis","Hamilton","British"
984,822,2,"1:27.651",23685,6,"4",4,1,2017,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BOT","Valtteri","Bottas","Finnish"
984,20,3,"1:27.791",23700,2,"\N",19,105,2017,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German"
984,817,4,"1:28.306",23684,3,"3",3,1,2017,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","RIC","Daniel","Ricciardo","Australian"
985,1,1,"1:33.108",23702,1,"1",1,1,2017,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British"
985,20,2,"1:33.347",23703,2,"2",2,1,2017,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","VET","Sebastian","Vettel","German"
985,822,3,"1:33.568",23706,3,"5",5,1,2017,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","BOT","Valtteri","Bottas","Finnish"
985,817,4,"1:33.577",23719,4,"\N",18,5,2017,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","RIC","Daniel","Ricciardo","Australian"
986,20,1,"1:16.488",23725,1,"4",4,1,2017,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VET","Sebastian","Vettel","German"
986,830,2,"1:16.574",23722,2,"1",1,1,2017,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VER","Max","Verstappen","Dutch"
986,1,3,"1:16.934",23730,3,"9",9,11,2017,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British"
986,822,4,"1:16.958",23723,4,"2",2,1,2017,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","BOT","Valtteri","Bottas","Finnish"
987,822,1,"1:08.322",23743,1,"2",2,1,2017,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BOT","Valtteri","Bottas","Finnish"
987,20,2,"1:08.360",23742,2,"1",1,1,2017,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German"
987,8,3,"1:08.538",23744,3,"3",3,1,2017,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","RAI","Kimi","Räikkönen","Finnish"
987,830,4,"1:08.925",23746,4,"5",5,1,2017,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VER","Max","Verstappen","Dutch"
988,822,1,"1:36.231",23762,1,"1",1,1,2017,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BOT","Valtteri","Bottas","Finnish"
988,1,2,"1:36.403",23763,2,"2",2,1,2017,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British"
988,20,3,"1:36.777",23764,3,"3",3,1,2017,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German"
988,817,4,"1:36.959",23781,4,"\N",20,9,2017,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","RIC","Daniel","Ricciardo","Australian"
989,1,1,"1:21.164",23783,1,"2",2,1,2018,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British"
989,8,2,"1:21.828",23784,2,"3",3,1,2018,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","RAI","Kimi","Räikkönen","Finnish"
989,20,3,"1:21.838",23782,3,"1",1,1,2018,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German"
989,830,4,"1:21.879",23787,4,"6",6,1,2018,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VER","Max","Verstappen","Dutch"
990,20,1,"1:27.958",23802,1,"1",1,1,2018,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German"
990,8,2,"1:28.101",23819,2,"\N",18,36,2018,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","RAI","Kimi","Räikkönen","Finnish"
990,822,3,"1:28.124",23803,3,"2",2,1,2018,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BOT","Valtteri","Bottas","Finnish"
990,1,4,"1:28.220",23804,9,"3",3,1,2018,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British"
991,20,1,"1:31.095",23829,1,"8",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VET","Sebastian","Vettel","German"
991,8,2,"1:31.182",23824,2,"3",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAI","Kimi","Räikkönen","Finnish"
991,822,3,"1:31.625",23823,3,"2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOT","Valtteri","Bottas","Finnish"
991,1,4,"1:31.675",23825,4,"4",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
992,20,1,"1:41.498",23845,1,"4",4,1,2018,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","VET","Sebastian","Vettel","German"
992,1,2,"1:41.677",23842,2,"1",1,1,2018,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","HAM","Lewis","Hamilton","British"
992,822,3,"1:41.837",23855,3,"\N",14,29,2018,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","BOT","Valtteri","Bottas","Finnish"
992,817,4,"1:41.911",23858,4,"\N",17,4,2018,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","RIC","Daniel","Ricciardo","Australian"
993,1,1,"1:16.173",23862,1,"1",1,1,2018,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British"
993,822,2,"1:16.213",23863,2,"2",2,1,2018,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BOT","Valtteri","Bottas","Finnish"
993,20,3,"1:16.305",23865,3,"4",4,1,2018,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German"
993,8,4,"1:16.612",23878,4,"\N",17,101,2018,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","RAI","Kimi","Räikkönen","Finnish"
994,817,1,"1:10.810",23882,1,"1",1,1,2018,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RIC","Daniel","Ricciardo","Australian"
994,20,2,"1:11.039",23883,2,"2",2,1,2018,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German"
994,1,3,"1:11.232",23884,3,"3",3,1,2018,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British"
994,8,4,"1:11.266",23885,4,"4",4,1,2018,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RAI","Kimi","Räikkönen","Finnish"
995,20,1,"1:10.764",23902,1,"1",1,1,2018,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German"
995,822,2,"1:10.857",23903,2,"2",2,1,2018,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","BOT","Valtteri","Bottas","Finnish"
995,830,3,"1:10.937",23904,3,"3",3,1,2018,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VER","Max","Verstappen","Dutch"
995,1,4,"1:10.996",23906,4,"5",5,1,2018,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British"
996,1,1,"1:30.029",23922,1,"1",1,1,2018,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","HAM","Lewis","Hamilton","British"
996,822,2,"1:30.147",23928,2,"7",7,1,2018,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","BOT","Valtteri","Bottas","Finnish"
996,20,3,"1:30.400",23926,3,"5",5,1,2018,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","VET","Sebastian","Vettel","German"
996,830,4,"1:30.705",23923,4,"2",2,1,2018,"French Grand Prix","N","ricard",34,"Circuit Paul Ricard","France",43.2506,5.79167,"432","VER","Max","Verstappen","Dutch"
997,822,1,"1:03.130",23960,1,"\N",19,9,2018,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","BOT","Valtteri","Bottas","Finnish"
997,1,2,"1:03.149",23957,2,"\N",16,32,2018,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","HAM","Lewis","Hamilton","British"
997,20,3,"1:03.464",23944,6,"3",3,1,2018,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","VET","Sebastian","Vettel","German"
997,8,4,"1:03.660",23943,3,"2",2,1,2018,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","RAI","Kimi","Räikkönen","Finnish"
998,1,1,"1:25.892",23963,1,"2",2,1,2018,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British"
998,20,2,"1:25.936",23962,2,"1",1,1,2018,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VET","Sebastian","Vettel","German"
998,8,3,"1:25.990",23964,3,"3",3,1,2018,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","RAI","Kimi","Räikkönen","Finnish"
998,822,4,"1:26.217",23965,4,"4",4,1,2018,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BOT","Valtteri","Bottas","Finnish"
999,20,1,"1:11.212",24000,1,"\N",18,3,2018,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VET","Sebastian","Vettel","German"
999,822,2,"1:11.416",23984,2,"2",2,1,2018,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","BOT","Valtteri","Bottas","Finnish"
999,8,3,"1:11.547",23985,3,"3",3,1,2018,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","RAI","Kimi","Räikkönen","Finnish"
999,830,4,"1:11.822",23986,4,"4",4,1,2018,"German Grand Prix","Y","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VER","Max","Verstappen","Dutch"
1000,8,3,"1:36.186",24005,3,"3",3,1,2018,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","RAI","Kimi","Räikkönen","Finnish"
1000,20,4,"1:36.210",24004,4,"2",2,1,2018,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German"
1000,1,1,"1:35.658",24003,1,"1",1,1,2018,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British"
1000,822,2,"1:35.918",24007,2,"5",5,1,2018,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","BOT","Valtteri","Bottas","Finnish"
1001,1,1,"1:58.179",24024,1,"2",2,1,2018,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British"
1001,20,2,"1:58.905",24023,2,"1",1,1,2018,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VET","Sebastian","Vettel","German"
1001,839,3,"2:01.851",24028,3,"6",6,1,2018,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","OCO","Esteban","Ocon","French"
1001,815,4,"2:01.894",24027,4,"5",5,1,2018,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","PER","Sergio","Pérez","Mexican"
1002,8,1,"1:19.119",24044,1,"2",2,1,2018,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","RAI","Kimi","Räikkönen","Finnish"
1002,20,2,"1:19.280",24046,2,"4",4,1,2018,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","VET","Sebastian","Vettel","German"
1002,1,3,"1:19.294",24043,3,"1",1,1,2018,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British"
1002,822,4,"1:19.656",24045,4,"3",3,1,2018,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BOT","Valtteri","Bottas","Finnish"
1003,1,1,"1:36.015",24063,1,"1",1,1,2018,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","HAM","Lewis","Hamilton","British"
1003,830,2,"1:36.334",24064,2,"2",2,1,2018,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VER","Max","Verstappen","Dutch"
1003,20,3,"1:36.628",24065,3,"3",3,1,2018,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German"
1003,822,4,"1:36.702",24066,4,"4",4,1,2018,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","BOT","Valtteri","Bottas","Finnish"
1004,822,1,"1:31.387",24084,1,"2",2,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","BOT","Valtteri","Bottas","Finnish"
1004,1,2,"1:31.532",24083,2,"1",1,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","HAM","Lewis","Hamilton","British"
1004,20,3,"1:31.943",24085,3,"3",3,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","VET","Sebastian","Vettel","German"
1004,8,4,"1:32.237",24086,4,"4",4,1,2018,"Russian Grand Prix","N","sochi",71,"Sochi Autodrom","Russia",43.4057,39.9578,"2","RAI","Kimi","Räikkönen","Finnish"
1005,1,1,"1:27.760",24103,1,"1",1,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","HAM","Lewis","Hamilton","British"
1005,822,2,"1:28.059",24104,2,"2",2,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BOT","Valtteri","Bottas","Finnish"
1005,830,3,"1:29.057",24105,3,"3",3,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VER","Max","Verstappen","Dutch"
1005,8,4,"1:29.521",24107,4,"5",5,1,2018,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","RAI","Kimi","Räikkönen","Finnish"
1006,1,1,"1:32.237",24125,1,"3",3,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","HAM","Lewis","Hamilton","British"
1006,20,2,"1:32.298",24126,5,"4",4,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","VET","Sebastian","Vettel","German"
1006,8,3,"1:32.307",24123,2,"1",1,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","RAI","Kimi","Räikkönen","Finnish"
1006,822,4,"1:32.616",24127,3,"5",5,1,2018,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","BOT","Valtteri","Bottas","Finnish"
1007,817,1,"1:14.759",24159,1,"\N",17,5,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","RIC","Daniel","Ricciardo","Australian"
1007,830,2,"1:14.785",24143,2,"1",1,1,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VER","Max","Verstappen","Dutch"
1007,1,3,"1:14.894",24146,3,"4",4,1,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","HAM","Lewis","Hamilton","British"
1007,20,4,"1:14.970",24144,4,"2",2,1,2018,"Mexican Grand Prix","N","rodriguez",32,"Autódromo Hermanos Rodríguez","Mexico",19.4042,-99.0907,"2227","VET","Sebastian","Vettel","German"
1008,1,1,"1:07.281",24163,1,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
1008,20,2,"1:07.374",24168,2,"6",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VET","Sebastian","Vettel","German"
1008,822,3,"1:07.441",24167,3,"5",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOT","Valtteri","Bottas","Finnish"
1008,8,4,"1:07.456",24165,4,"3",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAI","Kimi","Räikkönen","Finnish"
1009,1,1,"1:34.794",24183,1,"1",1,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British"
1009,822,2,"1:34.956",24187,2,"5",5,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BOT","Valtteri","Bottas","Finnish"
1009,20,3,"1:35.125",24184,3,"2",2,1,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German"
1009,8,4,"1:35.365",24201,4,"\N",19,75,2018,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","RAI","Kimi","Räikkönen","Finnish"
1010,1,1,"1:20.486",24204,1,"2",2,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British"
1010,822,2,"1:20.598",24203,2,"1",1,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","BOT","Valtteri","Bottas","Finnish"
1010,20,3,"1:21.190",24206,3,"4",4,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German"
1010,830,4,"1:21.320",24205,4,"3",3,1,2019,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VER","Max","Verstappen","Dutch"
1011,844,1,"1:27.866",24225,1,"3",3,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","LEC","Charles","Leclerc","Monegasque"
1011,20,2,"1:28.160",24227,2,"5",5,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German"
1011,1,3,"1:28.190",24223,3,"1",1,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British"
1011,822,4,"1:28.256",24224,4,"2",2,1,2019,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BOT","Valtteri","Bottas","Finnish"
1012,822,1,"1:31.547",24244,1,"2",2,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BOT","Valtteri","Bottas","Finnish"
1012,1,2,"1:31.570",24243,2,"1",1,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British"
1012,20,3,"1:31.848",24245,3,"3",3,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German"
1012,844,4,"1:31.865",24247,4,"5",5,1,2019,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","LEC","Charles","Leclerc","Monegasque"
1013,822,1,"1:40.495",24263,1,"1",1,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","BOT","Valtteri","Bottas","Finnish"
1013,1,2,"1:40.554",24264,2,"2",2,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","HAM","Lewis","Hamilton","British"
1013,20,3,"1:40.797",24265,3,"3",3,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","VET","Sebastian","Vettel","German"
1013,830,4,"1:41.069",24266,4,"4",4,1,2019,"Azerbaijan Grand Prix","N","BAK",73,"Baku City Circuit","Azerbaijan",40.3725,49.8533,"-7","VER","Max","Verstappen","Dutch"
1014,822,1,"1:15.406",24284,1,"2",2,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BOT","Valtteri","Bottas","Finnish"
1014,1,2,"1:16.040",24283,2,"1",1,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British"
1014,20,3,"1:16.272",24286,3,"4",4,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German"
1014,830,4,"1:16.357",24285,4,"3",3,1,2019,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VER","Max","Verstappen","Dutch"
1015,1,1,"1:10.166",24306,1,"1",1,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British"
1015,822,2,"1:10.252",24308,2,"3",3,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","BOT","Valtteri","Bottas","Finnish"
1015,830,3,"1:10.641",24309,3,"4",4,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VER","Max","Verstappen","Dutch"
1015,20,4,"1:10.947",24307,4,"2",2,1,2019,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German"
1016,20,1,"1:10.240",24327,1,"2",2,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German"
1016,1,2,"1:10.446",24326,2,"1",1,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British"
1016,844,3,"1:10.920",24328,3,"3",3,1,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","LEC","Charles","Leclerc","Monegasque"
1016,817,4,"1:11.071",24331,4,"6",6,11,2019,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","RIC","Daniel","Ricciardo","Australian"
1017,1,1,"1:28.319",24346,1,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
1017,822,2,"1:28.605",24347,2,"2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOT","Valtteri","Bottas","Finnish"
1017,844,3,"1:28.965",24348,3,"3",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEC","Charles","Leclerc","Monegasque"
1017,830,4,"1:29.409",24349,4,"4",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VER","Max","Verstappen","Dutch"
