"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","race_21"
246,71,1,77.225,4876,1,"2",2,1,1995,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","\N","Damon","Hill","British",-1.536,0,0
247,14,3,88.947,4901,3,"3",3,1,1995,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","COU","David","Coulthard","British",-0.710000000000008,0,0
248,14,3,104.54,4924,3,"2",2,1,1995,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","COU","David","Coulthard","British",-1.01300000000001,0,0
248,30,2,104.465,4923,2,"1",1,1,1995,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","MSC","Michael","Schumacher","German",-1.08799999999999,1,0
249,30,3,77.558,4957,3,"11",11,5,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","MSC","Michael","Schumacher","German",-0.500999999999991,0,0
249,14,2,77.366,4948,2,"2",2,1,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","COU","David","Coulthard","British",-0.692999999999998,0,0
249,71,1,76.982,4947,1,"1",1,1,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","\N","Damon","Hill","British",-1.077,1,0
252,30,3,81.301,5020,3,"2",2,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","MSC","Michael","Schumacher","German",-0.668999999999997,0,0
252,71,2,80.905,5021,2,"3",3,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","\N","Damon","Hill","British",-1.065,0,0
252,14,1,80.537,5019,1,"1",1,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","COU","David","Coulthard","British",-1.43299999999999,1,0
253,30,3,79.15,5043,3,"1",1,1,1995,"European Grand Prix","Y","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","MSC","Michael","Schumacher","German",-0.670999999999992,1,0
253,14,1,78.738,5045,1,"3",3,1,1995,"European Grand Prix","Y","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","COU","David","Coulthard","British",-1.083,0,0
254,30,3,74.284,5067,3,"1",1,1,1995,"Pacific Grand Prix","N","okayama",28,"Okayama International Circuit","Japan",34.915,134.221,"266","MSC","Michael","Schumacher","German",-0.634999999999991,1,0
254,71,2,74.213,5069,2,"3",3,1,1995,"Pacific Grand Prix","N","okayama",28,"Okayama International Circuit","Japan",34.915,134.221,"266","\N","Damon","Hill","British",-0.706000000000003,0,0
254,14,1,74.013,5068,1,"2",2,1,1995,"Pacific Grand Prix","N","okayama",28,"Okayama International Circuit","Japan",34.915,134.221,"266","COU","David","Coulthard","British",-0.905999999999992,0,0
255,57,3,98.954,5092,3,"2",2,1,1995,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","\N","Mika","Häkkinen","Finnish",-0.078000000000003,0,0
255,30,1,98.023,5091,1,"1",1,1,1995,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","MSC","Michael","Schumacher","German",-1.00900000000001,1,0
257,55,3,77.385,5141,3,"3",3,11,1994,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","\N","Jean","Alesi","French",-0.168999999999997,0,0
257,30,2,76.29,5139,2,"1",1,1,1994,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","MSC","Michael","Schumacher","German",-1.264,1,0
258,30,2,70.44,5167,2,"1",1,1,1994,"Pacific Grand Prix","N","okayama",28,"Okayama International Circuit","Japan",34.915,134.221,"266","MSC","Michael","Schumacher","German",-1.24300000000001,1,0
259,30,2,81.885,5195,2,"1",1,1,1994,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MSC","Michael","Schumacher","German",-0.283000000000001,1,0
261,71,2,82.559,5249,2,"1",1,1,1994,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","\N","Damon","Hill","British",-0.424000000000007,1,0
261,30,1,81.908,5250,1,"2",2,1,1994,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","MSC","Michael","Schumacher","German",-1.075,0,0
262,77,3,87.059,5279,3,"4",4,1,1994,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","\N","Gerhard","Berger","Austrian",-0.0349999999999966,0,0
262,55,2,86.277,5278,2,"3",3,1,1994,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","\N","Jean","Alesi","French",-0.816999999999993,0,0
262,30,1,86.178,5276,1,"1",1,1,1994,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","MSC","Michael","Schumacher","German",-0.915999999999997,1,0
263,30,3,76.707,5303,3,"1",1,1,1994,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MSC","Michael","Schumacher","German",-0.247,1,0
263,71,1,76.282,5304,1,"2",2,1,1994,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","\N","Damon","Hill","British",-0.671999999999997,0,0
264,71,1,84.96,5331,1,"1",1,1,1994,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","\N","Damon","Hill","British",-0.581000000000003,1,0
265,71,3,104.026,5366,3,"8",8,11,1994,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","\N","Damon","Hill","British",-0.24199999999999,0,0
265,77,1,103.582,5359,1,"1",1,1,1994,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","\N","Gerhard","Berger","Austrian",-0.686000000000007,1,0
266,71,2,78.824,5388,2,"2",2,1,1994,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","\N","Damon","Hill","British",-1.395,0,0
266,30,1,78.258,5387,1,"1",1,1,1994,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","MSC","Michael","Schumacher","German",-1.961,1,0
267,71,3,141.681,5415,3,"1",1,1,1994,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","\N","Damon","Hill","British",-0.393000000000001,1,0
268,71,3,84.158,5443,3,"1",1,1,1994,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","\N","Damon","Hill","British",-0.215999999999994,1,0
268,77,2,83.978,5444,2,"2",2,1,1994,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","\N","Gerhard","Berger","Austrian",-0.396000000000001,0,0
269,14,3,81.033,5472,3,"2",2,1,1994,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","COU","David","Coulthard","British",-0.218000000000004,0,0
269,71,2,80.766,5471,2,"1",1,1,1994,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","\N","Damon","Hill","British",-0.484999999999999,1,0
270,71,2,82.892,5500,2,"2",2,1,1994,"European Grand Prix","N","jerez",26,"Circuito de Jerez","Spain",36.7083,-6.03417,"37","\N","Damon","Hill","British",-0.539000000000001,0,0
270,30,1,82.762,5499,1,"1",1,1,1994,"European Grand Prix","N","jerez",26,"Circuito de Jerez","Spain",36.7083,-6.03417,"37","MSC","Michael","Schumacher","German",-0.668999999999997,1,0
271,49,3,97.742,5532,3,"6",6,1,1994,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","\N","Heinz-Harald","Frentzen","German",-0.0260000000000105,0,0
271,71,2,97.696,5527,2,"1",1,1,1994,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","\N","Damon","Hill","British",-0.0720000000000027,1,0
271,30,1,97.209,5528,1,"2",2,1,1994,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","MSC","Michael","Schumacher","German",-0.558999999999997,0,0
272,95,1,76.179,5555,1,"1",1,1,1994,"Australian Grand Prix","N","adelaide",29,"Adelaide Street Circuit","Australia",-34.9272,138.617,"58","\N","Nigel","Mansell","British",-0.813000000000002,1,0
337,4,3,114.608,20323,3,"1",1,1,2010,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ALO","Fernando","Alonso","Spanish",-0.609000000000009,1,0
337,13,2,114.242,20324,2,"2",2,1,2010,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","MAS","Felipe","Massa","Brazilian",-0.975000000000023,0,0
337,20,1,114.101,20326,1,"4",4,1,2010,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German",-1.11600000000001,0,0
338,4,3,84.111,20350,3,"4",4,1,2010,"Australian Grand Prix","Y","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","ALO","Fernando","Alonso","Spanish",-0.563999999999993,0,0
338,17,2,84.035,20355,2,"9",9,1,2010,"Australian Grand Prix","Y","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","WEB","Mark","Webber","Australian",-0.640000000000001,0,0
339,20,3,110.789,20371,3,"1",1,1,2010,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","VET","Sebastian","Vettel","German",-0.125,1,0
339,3,2,110.673,20373,2,"3",3,1,2010,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","ROS","Nico","Rosberg","German",-0.240999999999985,0,0
339,17,1,109.327,20372,1,"2",2,1,2010,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","WEB","Mark","Webber","Australian",-1.58699999999999,0,0
340,4,3,94.913,20398,3,"4",4,1,2010,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ALO","Fernando","Alonso","Spanish",-0.00999999999999091,0,0
340,17,2,94.808,20402,2,"8",8,1,2010,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","WEB","Mark","Webber","Australian",-0.115000000000009,0,0
340,20,1,94.558,20400,1,"6",6,1,2010,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German",-0.365000000000009,0,0
341,1,3,80.829,20432,3,"14",14,29,2010,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.108000000000004,0,0
341,20,2,80.101,20421,2,"3",3,1,2010,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German",-0.835999999999999,0,0
341,17,1,79.995,20419,1,"1",1,1,2010,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","WEB","Mark","Webber","Australian",-0.941999999999993,1,0
342,20,3,74.227,20444,3,"2",2,1,2010,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German",-0.0559999999999974,0,0
342,9,2,74.12,20445,2,"3",3,1,2010,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","KUB","Robert","Kubica","Polish",-0.162999999999997,0,0
342,17,1,73.826,20443,1,"1",1,1,2010,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","WEB","Mark","Webber","Australian",-0.457000000000008,1,0
343,1,2,86.433,20467,2,"1",1,1,2010,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","HAM","Lewis","Hamilton","British",-0.347999999999999,1,0
343,17,1,86.295,20469,1,"3",3,1,2010,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","WEB","Mark","Webber","Australian",-0.486000000000004,0,0
344,4,4,75.435,20493,3,"3",3,1,2010,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ALO","Fernando","Alonso","Spanish",0,0,0
344,20,3,75.42,20494,2,"4",4,1,2010,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.0150000000000006,0,0
344,1,1,75.105,20491,1,"1",1,1,2010,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.329999999999998,1,0
345,1,3,97.969,20516,3,"2",2,1,2010,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","HAM","Lewis","Hamilton","British",-0.105999999999995,0,0
345,20,1,97.587,20515,1,"1",1,1,2010,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","VET","Sebastian","Vettel","German",-0.488,1,0
346,4,3,90.426,20552,3,"14",14,1,2010,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ALO","Fernando","Alonso","Spanish",-0.130000000000024,0,0
346,17,2,89.758,20539,2,"1",1,1,2010,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","WEB","Mark","Webber","Australian",-0.798000000000002,1,0
346,20,1,89.615,20545,1,"7",7,1,2010,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VET","Sebastian","Vettel","German",-0.941000000000003,0,0
347,13,3,74.29,20564,3,"2",2,1,2010,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","MAS","Felipe","Massa","Brazilian",-0.0569999999999879,0,0
347,4,2,73.793,20563,2,"1",1,1,2010,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","ALO","Fernando","Alonso","Spanish",-0.553999999999988,1,0
347,20,1,73.791,20565,1,"3",3,1,2010,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VET","Sebastian","Vettel","German",-0.555999999999997,0,0
348,4,3,79.987,20588,3,"2",2,1,2010,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","ALO","Fernando","Alonso","Spanish",-0.344000000000008,0,0
348,17,2,79.184,20587,2,"1",1,1,2010,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","WEB","Mark","Webber","Australian",-1.14700000000001,1,0
348,20,1,78.773,20589,1,"3",3,1,2010,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German",-1.55800000000001,0,0
349,9,3,106.1,20613,3,"3",3,1,2010,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","KUB","Robert","Kubica","Polish",-0.0270000000000152,0,0
349,1,2,105.863,20611,2,"1",1,1,2010,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",-0.26400000000001,1,0
349,17,1,105.778,20612,1,"2",2,1,2010,"Belgian Grand Prix","Y","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","WEB","Mark","Webber","Australian",-0.349000000000018,0,0
350,13,3,82.293,20637,3,"3",3,1,2010,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MAS","Felipe","Massa","Brazilian",-0.140000000000001,0,0
350,18,2,82.084,20636,2,"2",2,1,2010,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BUT","Jenson","Button","British",-0.349000000000004,0,0
350,4,1,81.962,20635,1,"1",1,1,2010,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","ALO","Fernando","Alonso","Spanish",-0.471000000000004,1,0
351,20,2,105.457,20660,2,"2",2,1,2010,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German",-0.486999999999995,0,0
351,4,1,105.39,20659,1,"1",1,1,2010,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","ALO","Fernando","Alonso","Spanish",-0.554000000000002,1,0
352,17,2,90.853,20684,2,"2",2,1,2010,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","WEB","Mark","Webber","Australian",-0.377999999999986,0,0
352,20,1,90.785,20683,1,"1",1,1,2010,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German",-0.445999999999998,1,0
353,4,3,95.766,20707,3,"1",1,1,2010,"Korean Grand Prix","Y","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","ALO","Fernando","Alonso","Spanish",-0.296000000000021,1,0
354,17,3,75.637,20732,3,"2",2,1,2010,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","WEB","Mark","Webber","Australian",-0.109999999999999,0,0
354,20,2,75.519,20731,2,"1",1,1,2010,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German",-0.227999999999994,1,0
354,807,1,74.47,20738,1,"8",8,11,2010,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HUL","Nico","Hülkenberg","German",-1.277,0,0
355,4,3,99.792,20761,3,"7",7,1,2010,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","ALO","Fernando","Alonso","Spanish",-0.0310000000000059,0,0
355,1,2,99.425,20756,2,"2",2,1,2010,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.397999999999996,0,0
355,20,1,99.394,20755,1,"1",1,1,2010,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German",-0.429000000000002,1,0
841,17,3,84.395,20783,3,"5",5,1,2011,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","WEB","Mark","Webber","Australian",-0.384,0,0
841,1,2,84.307,20780,2,"2",2,1,2011,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-0.471999999999994,0,0
841,20,1,83.529,20779,1,"1",1,1,2011,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German",-1.25,1,0
842,17,3,95.179,20804,3,"4",4,1,2011,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","WEB","Mark","Webber","Australian",-0.0209999999999866,0,0
842,1,2,94.974,20808,2,"8",8,1,2011,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","HAM","Lewis","Hamilton","British",-0.225999999999999,0,0
842,20,1,94.87,20801,1,"1",1,1,2011,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","VET","Sebastian","Vettel","German",-0.329999999999984,1,0
843,1,3,94.463,20825,3,"1",1,1,2011,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British",-0.206999999999994,1,0
843,18,2,94.421,20828,2,"4",4,1,2011,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BUT","Jenson","Button","British",-0.248999999999995,0,0
843,20,1,93.706,20826,1,"2",2,1,2011,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German",-0.963999999999999,0,0
844,3,3,85.574,20853,3,"5",5,1,2011,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","ROS","Nico","Rosberg","German",-0.0210000000000008,0,0
844,17,2,85.454,20850,2,"2",2,1,2011,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","WEB","Mark","Webber","Australian",-0.141000000000005,0,0
844,20,1,85.049,20849,1,"1",1,1,2011,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","VET","Sebastian","Vettel","German",-0.545999999999992,1,0
845,1,3,81.961,20874,3,"2",2,1,2011,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.00300000000000011,0,0
